"STATION","NAME","DATE","AWND","PRCP","TAVG","WESD","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16","WT18","WT21"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-06-30","6.04","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-01","3.36","0.12",,"0.0","    1",,"    1",,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-02","3.80","0.08",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-03","9.62","0.00",,"0.0","    1",,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-04","2.91","0.05",,"0.0","    1",,"    1",,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-05","2.24","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-06","7.16","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-07","5.82","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-08","3.58","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-09","4.92","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-10","4.70","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-11","4.47","0.63",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-12","6.71","0.63",,"0.0","    1",,"    1",,"    1",,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-13","4.70","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-14","4.25","0.00",,"0.0","    1",,"    1",,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-15","4.70","0.46",,"0.0","    1","    1","    1",,,,"    1",,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-16","5.37","0.02",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-17","5.37","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-18","4.92","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-19","5.37","0.00",,"0.0","    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-20","6.71","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-21","6.04","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-22","4.03","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-23","8.50","0.00",,"0.0","    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-24","6.71","0.07",,"0.0","    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-25","4.92","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-26","5.59","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-27","4.25","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-28","3.80","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-29","3.58","0.00",,"0.0","    1",,"    1",,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-30","5.14","1.82",,"0.0","    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-07-31","4.25","0.00",,"0.0","    1",,"    1",,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-01","3.58","0.05",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-02","3.13","0.31",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-03","4.25","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-04","4.03","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-05","5.37","0.00",,"0.0",,,"    1",,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-06","5.82","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-07","3.80","0.51",,"0.0","    1",,"    1",,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-08","5.14","0.00",,"0.0","    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-09","6.26","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-10","7.16","0.25",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-11","6.04","2.75",,"0.0","    1","    1","    1",,"    1",,,"    1",,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-12","4.25","0.12",,"0.0",,,,,,,"    1",,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-13","4.03","0.02",,"0.0","    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-14","4.92","0.00",,"0.0","    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-15","3.58","0.00",,"0.0","    1",,"    1",,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-16","2.24","0.00",,"0.0","    1",,"    1",,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-17","4.25","0.00",,"0.0","    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-18","4.92","0.08",,"0.0","    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-19","4.03","0.01",,"0.0","    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-20","3.58","0.11",,"0.0","    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-21","3.80","0.18",,"0.0","    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-22","4.03","0.00",,"0.0","    1",,"    1",,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-23","8.72","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-24","8.95","0.87",,"0.0","    1","    1","    1",,,,,"    1",,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-25","8.50","0.03",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-26","3.36","0.46",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-27","4.47","0.04",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-28","6.49","0.00",,"0.0","    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-29","8.95","0.04",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-30","10.51","0.00",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-08-31","11.86","0.00",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-01","12.53","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-02","6.04","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-03","4.03","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-04","5.37","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-05","2.68","0.29",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-06","4.92","0.01",,"0.0","    1",,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-07","5.14","0.10",,"0.0","    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-08","3.13","1.72",,"0.0","    1","    1",,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-09","1.34","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-10","3.80","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-11","3.58","0.00",,"0.0","    1",,"    1",,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-12","3.80","0.00",,"0.0","    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-13","8.72","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-14","6.93","0.05",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-15","6.71","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-16","4.70","0.01",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-17","4.92","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-18","6.26","0.11",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-19","9.40","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-20","5.59","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-21","6.93","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-22","10.51","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-23","8.72","0.15",,"0.0","    1",,,,"    1",,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-24","5.37","0.21",,"0.0","    1",,,,,,"    1",,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-25","2.91","0.00",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-26","4.70","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-27","6.26","0.17",,"0.0","    1",,"    1",,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-28","5.82","0.67",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-29","5.82","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-09-30","6.26","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-01","6.26","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-02","5.59","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-03","8.28","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-04","5.59","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-05","13.42","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-06","9.40","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-07","5.59","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-08","2.91","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-09","1.57","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-10","2.01","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-11","2.68","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-12","2.68","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-13","3.80","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-14","5.37","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-15","5.82","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-16","6.93","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-17","3.13","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-18","2.46","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-19","2.01","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-20","2.01","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-21","3.36","0.00",,"0.0","    1",,,,,"    1","    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-22","3.36","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-23","5.14","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-24","3.13","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-25","5.82","0.01",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-26","6.93","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-27","4.03","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-28","3.58","0.17",,"0.0","    1","    1","    1",,,,,"    1",,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-29","11.41","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-30","6.93","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-10-31","2.46","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-01","3.13","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-02","4.92","0.20",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-03","2.91","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-04","8.72","0.43",,"0.0","    1",,"    1",,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-05","8.72","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-06","8.95","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-07","12.08","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-08","4.92","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-09","4.03","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-10","2.24","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-11","9.84","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-12","11.18","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-13","6.49","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-14","2.91","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-15","2.46","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-16","7.83","0.05",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-17","4.25","0.00",,"0.0","    1","    1",,,,,,"    1",,,"    1",,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-18","6.71","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-19","4.03","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-20","3.58","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-21","6.04","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-22","4.03","0.00",,"0.0","    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-23","2.01","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-24","2.24","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-25","3.13","0.00",,"0.0","    1",,,,,,,,,,"    1",,,,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-26","8.05","0.17",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-27","7.83","0.06",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-28","6.71","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-29","9.62","0.01",,"0.0",,,,,"    1",,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-11-30","6.26","0.03",,"0.0","    1",,,,,,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-01","9.84","0.00",,"0.0",,,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-02","8.50","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-03","6.04","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-04","6.04","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-05","9.84","0.01",,"0.0","    1",,,,,,,,,,,,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-06","10.29","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-07","8.50","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-08","4.92","0.00",,"0.0",,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-09","9.62","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-10","7.38","0.29",,"0.0","    1",,,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-11","4.70","0.00",,"0.0","    1","    1",,,,,,"    1",,,"    1","    1",,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-12","10.74","0.02",,"0.0","    1","    1",,,"    1",,,,,,"    1",,"    1",,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-13","14.76","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-14","7.83","0.00",,"0.0",,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-15","3.58","0.00",,"0.0",,,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-16","5.37","0.00",,"0.0","    1",,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-17","6.26","0.00",,"0.0",,,,,,,,,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-18","1.34","0.04",,"0.0","    1","    1",,,,,,,,,"    1",,"    1",,"    1"
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-19","10.51","0.00",,"0.0","    1",,,,,,,,,,"    1","    1",,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-20","6.93","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-21","2.68","0.00",,"0.0","    1",,,,,,"    1",,,,,,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-22","8.05","0.00",,"0.0","    1",,,,,,"    1",,,,"    1",,,,
"USW00012834","DAYTONA BEACH INTERNATIONAL AIRPORT, FL US","2010-12-23","9.17","0.00",,"0.0","    1",,,,,"    1","    1",,,,,,,,
